#chromosome	arm	band	iscn_start	iscn_stop	bp_start	bp_stop	stain	density	bases
20	q	1	1608	3770	27100000	62435964			35335965
20	q	10	1608	1608	27100000	27100000			1
20	q	11	1608	2232	27100000	37100000			10000001
20	q	11.1	1608	1774	27100000	28400000	acen		1300001
20	q	11.1a	1608	1663	27100000	27533333	acen		433334
20	q	11.1b	1664	1719	27533334	27966667	acen		433334
20	q	11.1c	1720	1774	27966668	28400000	acen		433333
20	q	11.2	1774	2232	28400000	37100000			8700001
20	q	11.21	1774	1927	28400000	31500000	gneg		3100001
20	q	11.21a	1774	1825	28400000	29433333	gneg		1033334
20	q	11.21b	1826	1876	29433334	30466667	gneg		1033334
20	q	11.21c	1877	1927	30466668	31500000	gneg		1033333
20	q	11.22	1927	2051	31500000	33900000	gpos		2400001
20	q	11.22a	1927	1989	31500000	32700000	gpos		1200001
20	q	11.22b	1990	2051	32700001	33900000	gpos		1200000
20	q	11.23	2051	2232	33900000	37100000	gneg		3200001
20	q	11.23a	2051	2111	33900000	34966667	gneg		1066668
20	q	11.23b	2112	2172	34966668	36033333	gneg		1066666
20	q	11.23c	2173	2232	36033334	37100000	gneg		1066667
20	q	12	2232	2439	37100000	41100000	gpos		4000001
20	q	12a	2232	2284	37100000	38100000	gpos		1000001
20	q	12b	2285	2336	38100001	39100000	gpos		1000000
20	q	12c	2337	2387	39100001	40100000	gpos		1000000
20	q	12d	2388	2439	40100001	41100000	gpos		1000000
20	q	13	2439	3770	41100000	62435964			21335965
20	q	13.1	2439	3077	41100000	49200000			8100001
20	q	13.11	2439	2578	41100000	41600000	gneg		500001
20	q	13.11a	2439	2509	41100000	41350000	gneg		250001
20	q	13.11b	2510	2578	41350001	41600000	gneg		250000
20	q	13.12	2578	2758	41600000	45800000	gpos		4200001
20	q	13.12a	2578	2638	41600000	43000000	gpos		1400001
20	q	13.12b	2639	2698	43000001	44400000	gpos		1400000
20	q	13.12c	2699	2758	44400001	45800000	gpos		1400000
20	q	13.13	2758	3077	45800000	49200000	gneg		3400001
20	q	13.13a	2758	2811	45800000	46366667	gneg		566668
20	q	13.13b	2812	2864	46366668	46933333	gneg		566666
20	q	13.13c	2865	2917	46933334	47500000	gneg		566667
20	q	13.13d	2918	2971	47500001	48066667	gneg		566667
20	q	13.13e	2972	3024	48066668	48633333	gneg		566666
20	q	13.13f	3025	3077	48633334	49200000	gneg		566667
20	q	13.2	3077	3299	49200000	54400000	gpos		5200001
20	q	13.2a	3077	3133	49200000	50500000	gpos		1300001
20	q	13.2b	3134	3188	50500001	51800000	gpos		1300000
20	q	13.2c	3189	3244	51800001	53100000	gpos		1300000
20	q	13.2d	3245	3299	53100001	54400000	gpos		1300000
20	q	13.3	3299	3770	54400000	62435964			8035965
20	q	13.31	3299	3382	54400000	55900000	gneg		1500001
20	q	13.31a	3299	3382	54400000	55900000	gneg		1500001
20	q	13.32	3382	3493	55900000	57900000	gpos		2000001
20	q	13.32a	3382	3438	55900000	56900000	gpos		1000001
20	q	13.32b	3439	3493	56900001	57900000	gpos		1000000
20	q	13.33	3493	3770	57900000	62435964	gneg		4535965
20	q	13.33a	3493	3548	57900000	58807193	gneg		907194
20	q	13.33b	3549	3604	58807194	59714386	gneg		907193
20	q	13.33c	3605	3659	59714387	60621578	gneg		907192
20	q	13.33d	3660	3715	60621579	61528771	gneg		907193
20	q	13.33e	3716	3770	61528772	62435964	gneg		907193
20	q	ter	3770	3771	62435965	62435965			1
21	p	ter	0	1	0	0			1
21	p		0	1274	1	12300000			12300000
21	p	1	0	1274	1	12300000			12300000
21	p	13	0	311	1	2900000	gvar		2900000
21	p	13e	0	62	1	580001	gvar		580001
21	p	13d	63	124	580002	1160001	gvar		580000
21	p	13c	125	187	1160002	1740000	gvar		579999
21	p	13b	188	249	1740001	2320000	gvar		580000
21	p	13a	250	311	2320001	2900000	gvar		580000
21	p	12	311	683	2900000	6300000	stalk		3400001
21	p	12g	311	364	2900000	3385714	stalk		485715
21	p	12f	365	417	3385715	3871429	stalk		485715
21	p	12e	418	470	3871430	4357143	stalk		485714
21	p	12d	471	524	4357144	4842857	stalk		485714
21	p	12c	525	577	4842858	5328571	stalk		485714
21	p	12b	578	630	5328572	5814286	stalk		485715
21	p	12a	631	683	5814287	6300000	stalk		485714
21	p	11	683	1274	6300000	12300000			6000001
21	p	11.2	683	1056	6300000	10000000	gvar		3700001
21	p	11.2g	683	736	6300000	6828571	gvar		528572
21	p	11.2f	737	790	6828572	7357143	gvar		528572
21	p	11.2e	791	843	7357144	7885714	gvar		528571
21	p	11.2d	844	896	7885715	8414286	gvar		528572
21	p	11.2c	897	949	8414287	8942857	gvar		528571
21	p	11.2b	950	1003	8942858	9471429	gvar		528572
21	p	11.2a	1004	1056	9471430	10000000	gvar		528571
21	p	11.1	1056	1274	10000000	12300000	acen		2300001
21	p	11.1d	1056	1111	10000000	10575000	acen		575001
21	p	11.1c	1112	1165	10575001	11150000	acen		575000
21	p	11.1b	1166	1220	11150001	11725000	acen		575000
21	p	11.1a	1221	1274	11725001	12300000	acen		575000
21	cen		1274	1274	12300000	12300000			1
21	p	10	1274	1274	12300000	12300000			1
21	q		1274	3200	12300000	46944323			34644324
21	q	1	1274	1584	12300000	15300000			3000001
21	q	10	1274	1274	12300000	12300000			1
21	q	11	1274	1584	12300000	15300000			3000001
21	q	11.1	1274	1367	12300000	13200000	acen		900001
21	q	11.1a	1274	1321	12300000	12750000	acen		450001
21	q	11.1b	1322	1367	12750001	13200000	acen		450000
21	q	11.2	1367	1584	13200000	15300000	gneg		2100001
21	q	11.2a	1367	1421	13200000	13725000	gneg		525001
21	q	11.2b	1422	1476	13725001	14250000	gneg		525000
21	q	11.2c	1477	1530	14250001	14775000	gneg		525000
21	q	11.2d	1531	1584	14775001	15300000	gneg		525000
21	q	2	1584	3200	15300000	46944323			31644324
21	q	21	1584	2330	15300000	30500000			15200001
21	q	21.1	1584	2019	15300000	22900000	gpos		7600001
21	q	21.1a	1584	1638	15300000	16250000	gpos		950001
21	q	21.1b	1639	1693	16250001	17200000	gpos		950000
21	q	21.1c	1694	1747	17200001	18150000	gpos		950000
21	q	21.1d	1748	1802	18150001	19100000	gpos		950000
21	q	21.1e	1803	1856	19100001	20050000	gpos		950000
21	q	21.1f	1857	1910	20050001	21000000	gpos		950000
21	q	21.1g	1911	1965	21000001	21950000	gpos		950000
21	q	21.1h	1966	2019	21950001	22900000	gpos		950000
21	q	21.2	2019	2144	22900000	25800000	gneg		2900001
21	q	21.2a	2019	2082	22900000	24350000	gneg		1450001
21	q	21.2b	2083	2144	24350001	25800000	gneg		1450000
21	q	21.3	2144	2330	25800000	30500000	gpos		4700001
21	q	21.3a	2144	2206	25800000	27366667	gpos		1566668
21	q	21.3b	2207	2268	27366668	28933333	gpos		1566666
21	q	21.3c	2269	2330	28933334	30500000	gpos		1566667
21	q	22	2330	3200	30500000	46944323			16444324
21	q	22.1	2330	2703	30500000	38600000			8100001
21	q	22.11	2330	2485	30500000	34700000	gneg		4200001
21	q	22.11a	2330	2382	30500000	31900000	gneg		1400001
21	q	22.11b	2383	2433	31900001	33300000	gneg		1400000
21	q	22.11c	2434	2485	33300001	34700000	gneg		1400000
21	q	22.12	2485	2610	34700000	36700000	gpos		2000001
21	q	22.12a	2485	2548	34700000	35700000	gpos		1000001
21	q	22.12b	2549	2610	35700001	36700000	gpos		1000000
21	q	22.13	2610	2703	36700000	38600000	gneg		1900001
21	q	22.13a	2610	2657	36700000	37650000	gneg		950001
21	q	22.13b	2658	2703	37650001	38600000	gneg		950000
21	q	22.2	2703	2858	38600000	41400000	gpos		2800001
21	q	22.2a	2703	2755	38600000	39533333	gpos		933334
21	q	22.2b	2756	2806	39533334	40466667	gpos		933334
21	q	22.2c	2807	2858	40466668	41400000	gpos		933333
21	q	22.3	2858	3200	41400000	46944323	gneg		5544324
21	q	22.3a	2858	2915	41400000	42324054	gneg		924055
21	q	22.3b	2916	2972	42324055	43248108	gneg		924054
21	q	22.3c	2973	3029	43248109	44172162	gneg		924054
21	q	22.3d	3030	3086	44172163	45096215	gneg		924053
21	q	22.3e	3087	3143	45096216	46020269	gneg		924054
21	q	22.3f	3144	3200	46020270	46944323	gneg		924054
21	q	ter	3200	3201	46944324	46944324			1
22	p	ter	0	1	0	0			1
22	p		0	1015	1	11800000			11800000
22	p	1	0	1015	1	11800000			11800000
22	p	13	0	260	1	3000000	gvar		3000000
22	p	13e	0	52	1	600001	gvar		600001
22	p	13d	53	104	600002	1200001	gvar		600000
22	p	13c	105	156	1200002	1800000	gvar		599999
22	p	13b	157	208	1800001	2400000	gvar		600000
22	p	13a	209	260	2400001	3000000	gvar		600000
22	p	12	260	576	3000000	6600000	stalk		3600001
22	p	12f	260	313	3000000	3600000	stalk		600001
22	p	12e	314	365	3600001	4200000	stalk		600000
22	p	12d	366	418	4200001	4800000	stalk		600000
22	p	12c	419	471	4800001	5400000	stalk		600000
22	p	12b	472	523	5400001	6000000	stalk		600000
22	p	12a	524	576	6000001	6600000	stalk		600000
22	p	11	576	1015	6600000	11800000			5200001
22	p	11.2	576	836	6600000	9600000	gvar		3000001
22	p	11.2e	576	628	6600000	7200000	gvar		600001
22	p	11.2d	629	680	7200001	7800000	gvar		600000
22	p	11.2c	681	732	7800001	8400000	gvar		600000
22	p	11.2b	733	784	8400001	9000000	gvar		600000
22	p	11.2a	785	836	9000001	9600000	gvar		600000
22	p	11.1	836	1015	9600000	11800000	acen		2200001
22	p	11.1c	836	896	9600000	10333333	acen		733334
22	p	11.1b	897	955	10333334	11066667	acen		733334
22	p	11.1a	956	1015	11066668	11800000	acen		733333
22	cen		1015	1015	11800000	11800000			1
22	p	10	1015	1015	11800000	11800000			1
22	q		1015	3400	11800000	49691432			37891433
22	q	1	1015	3400	11800000	49691432			37891433
22	q	10	1015	1015	11800000	11800000			1
22	q	11	1015	1878	11800000	24300000			12500001
22	q	11.1	1015	1234	11800000	16300000	acen		4500001
22	q	11.1a	1015	1070	11800000	12925000	acen		1125001
22	q	11.1b	1071	1125	12925001	14050000	acen		1125000
22	q	11.1c	1126	1179	14050001	15175000	acen		1125000
22	q	11.1d	1180	1234	15175001	16300000	acen		1125000
22	q	11.2	1234	1878	16300000	24300000			8000001
22	q	11.21	1234	1563	16300000	20500000	gneg		4200001
22	q	11.21a	1234	1289	16300000	17000000	gneg		700001
22	q	11.21b	1290	1344	17000001	17700000	gneg		700000
22	q	11.21c	1345	1398	17700001	18400000	gneg		700000
22	q	11.21d	1399	1453	18400001	19100000	gneg		700000
22	q	11.21e	1454	1508	19100001	19800000	gneg		700000
22	q	11.21f	1509	1563	19800001	20500000	gneg		700000
22	q	11.22	1563	1700	20500000	21800000	gpos		1300001
22	q	11.22a	1563	1632	20500000	21150000	gpos		650001
22	q	11.22b	1633	1700	21150001	21800000	gpos		650000
22	q	11.23	1700	1878	21800000	24300000	gneg		2500001
22	q	11.23a	1700	1759	21800000	22633333	gneg		833334
22	q	11.23b	1760	1819	22633334	23466667	gneg		833334
22	q	11.23c	1820	1878	23466668	24300000	gneg		833333
22	q	12	1878	2413	24300000	35900000			11600001
22	q	12.1	1878	2029	24300000	27900000	gpos		3600001
22	q	12.1a	1878	1928	24300000	25500000	gpos		1200001
22	q	12.1b	1929	1979	25500001	26700000	gpos		1200000
22	q	12.1c	1980	2029	26700001	27900000	gpos		1200000
22	q	12.2	2029	2194	27900000	30500000	gneg		2600001
22	q	12.2a	2029	2084	27900000	28766667	gneg		866668
22	q	12.2b	2085	2139	28766668	29633333	gneg		866666
22	q	12.2c	2140	2194	29633334	30500000	gneg		866667
22	q	12.3	2194	2413	30500000	35900000	gpos		5400001
22	q	12.3a	2194	2249	30500000	31850000	gpos		1350001
22	q	12.3b	2250	2304	31850001	33200000	gpos		1350000
22	q	12.3c	2305	2358	33200001	34550000	gpos		1350000
22	q	12.3d	2359	2413	34550001	35900000	gpos		1350000
22	q	13	2413	3400	35900000	49691432			13791433
22	q	13.1	2413	2687	35900000	39300000	gneg		3400001
22	q	13.1a	2413	2468	35900000	36580000	gneg		680001
22	q	13.1b	2469	2523	36580001	37260000	gneg		680000
22	q	13.1c	2524	2577	37260001	37940000	gneg		680000
22	q	13.1d	2578	2632	37940001	38620000	gneg		680000
22	q	13.1e	2633	2687	38620001	39300000	gneg		680000
22	q	13.2	2687	2852	39300000	42600000	gpos		3300001
22	q	13.2a	2687	2742	39300000	40400000	gpos		1100001
22	q	13.2b	2743	2797	40400001	41500000	gpos		1100000
22	q	13.2c	2798	2852	41500001	42600000	gpos		1100000
22	q	13.3	2852	3400	42600000	49691432			7091433
22	q	13.31	2852	3181	42600000	47000000	gneg		4400001
22	q	13.31a	2852	2907	42600000	43333333	gneg		733334
22	q	13.31b	2908	2962	43333334	44066667	gneg		733334
22	q	13.31c	2963	3017	44066668	44800000	gneg		733333
22	q	13.31d	3018	3071	44800001	45533333	gneg		733333
22	q	13.31e	3072	3126	45533334	46266667	gneg		733334
22	q	13.31f	3127	3181	46266668	47000000	gneg		733333
22	q	13.32	3181	3290	47000000	48200000	gpos		1200001
22	q	13.32a	3181	3236	47000000	47600000	gpos		600001
22	q	13.32b	3237	3290	47600001	48200000	gpos		600000
22	q	13.33	3290	3400	48200000	49691432	gneg		1491433
22	q	13.33a	3290	3345	48200000	48945716	gneg		745717
22	q	13.33b	3346	3400	48945717	49691432	gneg		745716
22	q	ter	3400	3401	49691433	49691433			1
X	p	ter	0	1	0	0			1
X	p		0	3297	1	59500000			59500000
X	p	2	0	2120	1	37500000			37500000
X	p	22	0	1577	1	24900000			24900000
X	p	22.3	0	866	1	9500000			9500000
X	p	22.33	0	323	1	4300000	gneg		4300000
X	p	22.33f	0	54	1	716668	gneg		716668
X	p	22.33e	55	108	716669	1433334	gneg		716666
X	p	22.33d	109	162	1433335	2150001	gneg		716667
X	p	22.33c	163	215	2150002	2866667	gneg		716666
X	p	22.33b	216	269	2866668	3583334	gneg		716667
X	p	22.33a	270	323	3583335	4300000	gneg		716666
X	p	22.32	323	504	4300000	6000000	gpos		1700001
X	p	22.32c	323	383	4300000	4866667	gpos		566668
X	p	22.32b	384	444	4866668	5433333	gpos		566666
X	p	22.32a	445	504	5433334	6000000	gpos		566667
X	p	22.31	504	866	6000000	9500000	gneg		3500001
X	p	22.31f	504	564	6000000	6583333	gneg		583334
X	p	22.31e	565	625	6583334	7166667	gneg		583334
X	p	22.31d	626	685	7166668	7750000	gneg		583333
X	p	22.31c	686	745	7750001	8333333	gneg		583333
X	p	22.31b	746	806	8333334	8916667	gneg		583334
X	p	22.31a	807	866	8916668	9500000	gneg		583333
X	p	22.2	866	1034	9500000	17100000	gpos		7600001
X	p	22.1	1034	1577	17100000	24900000			7800001
X	p	22.13	1034	1345	17100000	19200000	gneg		2100001
X	p	22.13e	1034	1096	17100000	17520000	gneg		420001
X	p	22.13d	1097	1158	17520001	17940000	gneg		420000
X	p	22.13c	1159	1221	17940001	18360000	gneg		420000
X	p	22.13b	1222	1283	18360001	18780000	gneg		420000
X	p	22.13a	1284	1345	18780001	19200000	gneg		420000
X	p	22.12	1345	1448	19200000	21800000	gpos		2600001
X	p	22.12b	1345	1397	19200000	20500000	gpos		1300001
X	p	22.12a	1398	1448	20500001	21800000	gpos		1300000
X	p	22.11	1448	1577	21800000	24900000	gneg		3100001
X	p	22.11b	1448	1513	21800000	23350000	gneg		1550001
X	p	22.11a	1514	1577	23350001	24900000	gneg		1550000
X	p	21	1577	2120	24900000	37500000			12600001
X	p	21.3	1577	1784	24900000	29400000	gpos		4500001
X	p	21.3d	1577	1629	24900000	26025000	gpos		1125001
X	p	21.3c	1630	1681	26025001	27150000	gpos		1125000
X	p	21.3b	1682	1732	27150001	28275000	gpos		1125000
X	p	21.3a	1733	1784	28275001	29400000	gpos		1125000
X	p	21.2	1784	1862	29400000	31500000	gneg		2100001
X	p	21.2a	1784	1862	29400000	31500000	gneg		2100001
X	p	21.1	1862	2120	31500000	37500000	gpos		6000001
X	p	21.1e	1862	1914	31500000	32700000	gpos		1200001
X	p	21.1d	1915	1965	32700001	33900000	gpos		1200000
X	p	21.1c	1966	2017	33900001	35100000	gpos		1200000
X	p	21.1b	2018	2068	35100001	36300000	gpos		1200000
X	p	21.1a	2069	2120	36300001	37500000	gpos		1200000
X	p	1	2120	3297	37500000	59500000			22000001
X	p	11	2120	3297	37500000	59500000			22000001
X	p	11.4	2120	2430	37500000	42300000	gneg		4800001
X	p	11.4e	2120	2182	37500000	38460000	gneg		960001
X	p	11.4d	2183	2244	38460001	39420000	gneg		960000
X	p	11.4c	2245	2306	39420001	40380000	gneg		960000
X	p	11.4b	2307	2368	40380001	41340000	gneg		960000
X	p	11.4a	2369	2430	41340001	42300000	gneg		960000
X	p	11.3	2430	2624	42300000	47300000	gpos		5000001
X	p	11.3c	2430	2495	42300000	43966667	gpos		1666668
X	p	11.3b	2496	2559	43966668	45633333	gpos		1666666
X	p	11.3a	2560	2624	45633334	47300000	gpos		1666667
X	p	11.2	2624	3206	47300000	56600000			9300001
X	p	11.23	2624	2948	47300000	49700000	gneg		2400001
X	p	11.23f	2624	2678	47300000	47700000	gneg		400001
X	p	11.23e	2679	2732	47700001	48100000	gneg		400000
X	p	11.23d	2733	2786	48100001	48500000	gneg		400000
X	p	11.23c	2787	2840	48500001	48900000	gneg		400000
X	p	11.23b	2841	2894	48900001	49300000	gneg		400000
X	p	11.23a	2895	2948	49300001	49700000	gneg		400000
X	p	11.22	2948	3129	49700000	54700000	gpos		5000001
X	p	11.22c	2948	3008	49700000	51366667	gpos		1666668
X	p	11.22b	3009	3069	51366668	53033333	gpos		1666666
X	p	11.22a	3070	3129	53033334	54700000	gpos		1666667
X	p	11.21	3129	3206	54700000	56600000	gneg		1900001
X	p	11.21a	3129	3206	54700000	56600000	gneg		1900001
X	p	11.1	3206	3297	56600000	59500000	acen		2900001
X	p	11.1b	3206	3252	56600000	58050000	acen		1450001
X	p	11.1a	3253	3297	58050001	59500000	acen		1450000
X	cen		3297	3297	59500000	59500000			1
X	p	10	3297	3297	59500000	59500000			1
X	q		3297	8610	59500000	154913754			95413755
X	q	1	3297	4447	59500000	76000000			16500001
X	q	10	3297	3297	59500000	59500000			1
X	q	11	3297	3620	59500000	65100000			5600001
X	q	11.1	3297	3491	59500000	65000000	acen		5500001
X	q	11.1a	3297	3362	59500000	61333333	acen		1833334
X	q	11.1b	3363	3426	61333334	63166667	acen		1833334
X	q	11.1c	3427	3491	63166668	65000000	acen		1833333
X	q	11.2	3491	3620	65000000	65100000	gneg		100001
X	q	11.2a	3491	3556	65000000	65050000	gneg		50001
X	q	11.2b	3557	3620	65050001	65100000	gneg		50000
X	q	12	3620	3827	65100000	67700000	gpos		2600001
X	q	12a	3620	3672	65100000	65750000	gpos		650001
X	q	12b	3673	3724	65750001	66400000	gpos		650000
X	q	12c	3725	3775	66400001	67050000	gpos		650000
X	q	12d	3776	3827	67050001	67700000	gpos		650000
X	q	13	3827	4447	67700000	76000000			8300001
X	q	13.1	3827	4137	67700000	72200000	gneg		4500001
X	q	13.1a	3827	3889	67700000	68600000	gneg		900001
X	q	13.1b	3890	3951	68600001	69500000	gneg		900000
X	q	13.1c	3952	4013	69500001	70400000	gneg		900000
X	q	13.1d	4014	4075	70400001	71300000	gneg		900000
X	q	13.1e	4076	4137	71300001	72200000	gneg		900000
X	q	13.2	4137	4292	72200000	73800000	gpos		1600001
X	q	13.2a	4137	4189	72200000	72733333	gpos		533334
X	q	13.2b	4190	4240	72733334	73266667	gpos		533334
X	q	13.2c	4241	4292	73266668	73800000	gpos		533333
X	q	13.3	4292	4447	73800000	76000000	gneg		2200001
X	q	13.3a	4292	4344	73800000	74533333	gneg		733334
X	q	13.3b	4345	4395	74533334	75266667	gneg		733334
X	q	13.3c	4396	4447	75266668	76000000	gneg		733333
X	q	2	4447	8610	76000000	154913754			78913755
X	q	21	4447	5430	76000000	98200000			22200001
X	q	21.1	4447	4732	76000000	84500000	gpos		8500001
X	q	21.1a	4447	4504	76000000	77700000	gpos		1700001
X	q	21.1b	4505	4561	77700001	79400000	gpos		1700000
X	q	21.1c	4562	4618	79400001	81100000	gpos		1700000
X	q	21.1d	4619	4675	81100001	82800000	gpos		1700000
X	q	21.1e	4676	4732	82800001	84500000	gpos		1700000
X	q	21.2	4732	4809	84500000	86200000	gneg		1700001
X	q	21.2a	4732	4809	84500000	86200000	gneg		1700001
X	q	21.3	4809	5430	86200000	98200000			12000001
X	q	21.31	4809	5107	86200000	91900000	gpos		5700001
X	q	21.31a	4809	4869	86200000	87340000	gpos		1140001
X	q	21.31b	4870	4928	87340001	88480000	gpos		1140000
X	q	21.31c	4929	4988	88480001	89620000	gpos		1140000
X	q	21.31d	4989	5047	89620001	90760000	gpos		1140000
X	q	21.31e	5048	5107	90760001	91900000	gpos		1140000
X	q	21.32	5107	5184	91900000	93500000	gneg		1600001
X	q	21.32a	5107	5184	91900000	93500000	gneg		1600001
X	q	21.33	5184	5430	93500000	98200000	gpos		4700001
X	q	21.33a	5184	5246	93500000	94675000	gpos		1175001
X	q	21.33b	5247	5307	94675001	95850000	gpos		1175000
X	q	21.33c	5308	5369	95850001	97025000	gpos		1175000
X	q	21.33d	5370	5430	97025001	98200000	gpos		1175000
X	q	22	5430	6050	98200000	110500000			12300001
X	q	22.1	5430	5701	98200000	102500000	gneg		4300001
X	q	22.1a	5430	5484	98200000	99060000	gneg		860001
X	q	22.1b	5485	5538	99060001	99920000	gneg		860000
X	q	22.1c	5539	5593	99920001	100780000	gneg		860000
X	q	22.1d	5594	5647	100780001	101640000	gneg		860000
X	q	22.1e	5648	5701	101640001	102500000	gneg		860000
X	q	22.2	5701	5843	102500000	103600000	gpos		1100001
X	q	22.2a	5701	5772	102500000	103050000	gpos		550001
X	q	22.2b	5773	5843	103050001	103600000	gpos		550000
X	q	22.3	5843	6050	103600000	110500000	gneg		6900001
X	q	22.3a	5843	5895	103600000	105325000	gneg		1725001
X	q	22.3b	5896	5947	105325001	107050000	gneg		1725000
X	q	22.3c	5948	5998	107050001	108775000	gneg		1725000
X	q	22.3d	5999	6050	108775001	110500000	gneg		1725000
X	q	23	6050	6322	110500000	116800000	gpos		6300001
X	q	23a	6050	6104	110500000	111760000	gpos		1260001
X	q	23b	6105	6159	111760001	113020000	gpos		1260000
X	q	23c	6160	6213	113020001	114280000	gpos		1260000
X	q	23d	6214	6268	114280001	115540000	gpos		1260000
X	q	23e	6269	6322	115540001	116800000	gpos		1260000
X	q	24	6322	6619	116800000	120700000	gneg		3900001
X	q	24a	6322	6381	116800000	117580000	gneg		780001
X	q	24b	6382	6441	117580001	118360000	gneg		780000
X	q	24c	6442	6500	118360001	119140000	gneg		780000
X	q	24d	6501	6560	119140001	119920000	gneg		780000
X	q	24e	6561	6619	119920001	120700000	gneg		780000
X	q	25	6619	7059	120700000	129800000	gpos		9100001
X	q	25a	6619	6674	120700000	121837500	gpos		1137501
X	q	25b	6675	6729	121837501	122975000	gpos		1137500
X	q	25c	6730	6784	122975001	124112500	gpos		1137500
X	q	25d	6785	6839	124112501	125250000	gpos		1137500
X	q	25e	6840	6894	125250001	126387500	gpos		1137500
X	q	25f	6895	6949	126387501	127525000	gpos		1137500
X	q	25g	6950	7004	127525001	128662500	gpos		1137500
X	q	25h	7005	7059	128662501	129800000	gpos		1137500
